image_name,name,bit_rate,ssim
image_05970.jpg,BN-RGB-50,0.18263,0.961978764474392
image_04065.jpg,BN-RGB-50,0.1822,0.918068286895752
image_01599.jpg,BN-RGB-50,0.20783,0.929700390636921
image_05752.jpg,BN-RGB-50,0.20727,0.9262947120666505
image_02251.jpg,BN-RGB-50,0.19007,0.9466864271163942
image_06136.jpg,BN-RGB-50,0.19453,0.9634549257159235
image_00861.jpg,BN-RGB-50,0.18807,0.9529126152992249
image_07712.jpg,BN-RGB-50,0.23133,0.9264043146371841
image_01988.jpg,BN-RGB-50,0.2082,0.9286825078725816
image_01631.jpg,BN-RGB-50,0.192,0.9620600037574769
image_00184.jpg,BN-RGB-50,0.21407,0.926866979598999
image_03907.jpg,BN-RGB-50,0.17267,0.9622738895416261
image_08066.jpg,BN-RGB-50,0.18,0.9519105913639069
image_03117.jpg,BN-RGB-50,0.19783,0.9715940380096437
image_02787.jpg,BN-RGB-50,0.18093,0.9581648848056794
image_06468.jpg,BN-RGB-50,0.15427,0.9262694451212884
image_05581.jpg,BN-RGB-50,0.19697,0.9440170825123788
image_05806.jpg,BN-RGB-50,0.22813,0.9327696397304535
image_02530.jpg,BN-RGB-50,0.179,0.9536000429391861
image_03150.jpg,BN-RGB-50,0.22697,0.9482749498486518
image_01859.jpg,BN-RGB-50,0.1801,0.9528485845327377
image_07917.jpg,BN-RGB-50,0.21253,0.928175025343895
lowCat1.png,BN-RGB-50,0.1592,0.9910028232336044
image_06174.jpg,BN-RGB-50,0.1945,0.9461846212148667
image_00264.jpg,BN-RGB-50,0.16707,0.9503872307538987
image_00850.jpg,BN-RGB-50,0.20913,0.9399411848187447
image_04605.jpg,BN-RGB-50,0.1902,0.9674554592370987
image_06943.jpg,BN-RGB-50,0.16607,0.9538150799274445
image_06720.jpg,BN-RGB-50,0.1838,0.9598017779588699
image_05800.jpg,BN-RGB-50,0.18807,0.9591535508036615
image_01464.jpg,BN-RGB-50,0.18397,0.9609149526357652
image_01431.jpg,BN-RGB-50,0.1933,0.9684628223776819
image_04094.jpg,BN-RGB-50,0.20963,0.8902181784510612
image_06579.jpg,BN-RGB-50,0.22383,0.9467595285773278
image_04566.jpg,BN-RGB-50,0.20757,0.9560071511864663
image_04613.jpg,BN-RGB-50,0.18993,0.9502579386234283
image_03237.jpg,BN-RGB-50,0.18127,0.9450927239656448
image_01028.jpg,BN-RGB-50,0.21337,0.9427140980958939
divano1.jpeg,BN-RGB-50,0.13583,0.9668415498733522
cat3.jpg,BN-RGB-50,0.19607,0.9527351512312889
image_01377.jpg,BN-RGB-50,0.2083,0.9466398033499718
image_02597.jpg,BN-RGB-50,0.17583,0.9754174647331239
image_05894.jpg,BN-RGB-50,0.1914,0.9368120135664939
image_04473.jpg,BN-RGB-50,0.18053,0.9366082305908203
image_05756.jpg,BN-RGB-50,0.18217,0.9283949450254441
image_07991.jpg,BN-RGB-50,0.21307,0.9558680738210679
image_00883.jpg,BN-RGB-50,0.22047,0.9372744601964952
image_04447.jpg,BN-RGB-50,0.17423,0.9440861944556238
image_05404.jpg,BN-RGB-50,0.2116,0.9269925600886346
image_07922.jpg,BN-RGB-50,0.22373,0.9468991219997406
image_01572.jpg,BN-RGB-50,0.1982,0.9505091194510461
image_03596.jpg,BN-RGB-50,0.1933,0.9465788490772248
image_05849.jpg,BN-RGB-50,0.17933,0.9150366305708886
image_06852.jpg,BN-RGB-50,0.2005,0.9567118270397187
image_04511.jpg,BN-RGB-50,0.22417,0.8823752431869507
image_00209.jpg,BN-RGB-50,0.21267,0.9005770107507706
image_02501.jpg,BN-RGB-50,0.2128,0.9277814524769783
image_02663.jpg,BN-RGB-50,0.17123,0.958058477818966
image_06272.jpg,BN-RGB-50,0.20283,0.9611171080470086
image_02509.jpg,BN-RGB-50,0.18603,0.9616573998928071
image_02159.jpg,BN-RGB-50,0.16597,0.9583171017766
image_07598.jpg,BN-RGB-50,0.22183,0.9535634227395058
image_03118.jpg,BN-RGB-50,0.193,0.9409795312285425
image_06339.jpg,BN-RGB-50,0.2263,0.8814463008642197
image_07647.jpg,BN-RGB-50,0.21687,0.9486592138409615
image_02032.jpg,BN-RGB-50,0.2083,0.9344075649976731
cat2.jpeg,BN-RGB-50,0.16857,0.9633580459356308
image_03708.jpg,BN-RGB-50,0.21067,0.9175178128480912
image_08017.jpg,BN-RGB-50,0.2155,0.9248351837396622
image_01202.jpg,BN-RGB-50,0.14417,0.9740160126686097
image_05551.jpg,BN-RGB-50,0.19907,0.9450235921740533
image_03254.jpg,BN-RGB-50,0.1901,0.9487156228423119
image_01100.jpg,BN-RGB-50,0.18657,0.9452636380791664
image_03054.jpg,BN-RGB-50,0.22247,0.9272657725811007
image_01472.jpg,BN-RGB-50,0.18767,0.9543679357767105
image_00034.jpg,BN-RGB-50,0.19027,0.9296737740039827
image_00936.jpg,BN-RGB-50,0.18947,0.9529893688559532
image_07434.jpg,BN-RGB-50,0.19863,0.945825505077839
image_06057.jpg,BN-RGB-50,0.20947,0.9317131122350693
image_05001.jpg,BN-RGB-50,0.19673,0.9093838809728623
divano2.jpeg,BN-RGB-50,0.15393,0.9549117804765702
image_00666.jpg,BN-RGB-50,0.15347,0.9409961641430855
image_06337.jpg,BN-RGB-50,0.19483,0.9307033672928811
image_06840.jpg,BN-RGB-50,0.18003,0.9555357331037522
image_03171.jpg,BN-RGB-50,0.2078,0.9637588237524033
image_01646.jpg,BN-RGB-50,0.1778,0.9617449112534524
